municipality,year,value
Skanderborg,2019,66.5
Skive,2019,58.89
Slagelse,2019,47.06
Solrød,2019,70.54
Sorø,2019,59.32
Stevns,2019,67.66
Struer,2019,61.61
Svendborg,2019,54.18
Syddjurs,2019,66.36
Sønderborg,2019,51.01
Thisted,2019,65.1
Tårnby,2019,50.09
Tønder,2019,60.13
Vallensbæk,2019,67.76
Varde,2019,63.91
Vejen,2019,62.52
Vejle,2019,53.3
Vesthimmerlands,2019,61.97
Viborg,2019,57.23
Vordingborg,2019,57.25
Ærø,2019,67.03
Aabenraa,2020,55.48
Aalborg,2020,40.61
Aarhus,2020,35.09
Albertslund,2020,32.24
Allerød,2020,70.52
Assens,2020,63.59
Ballerup,2020,35.06
Billund,2020,59.7
Bornholm,2020,64.67
Brøndby,2020,29.59
Brønderslev,2020,62.76
Copenhagen,2020,18.93
Dragør,2020,71.42
Egedal,2020,73.74
Esbjerg,2020,48.91
Faaborg-Midtfyn,2020,63.79
Fanø,2020,65.79
Favrskov,2020,68.19
Faxe,2020,60.87
Fredensborg,2020,55.67
Fredericia,2020,46.51
Frederiksberg,2020,22.74
Frederikshavn,2020,55.13
Frederikssund,2020,60.64
Furesø,2020,59.4
Gentofte,2020,55.94
Gladsaxe,2020,38.54
Glostrup,2020,34.86
Greve,2020,61.77
Gribskov,2020,71.07
Guldborgsund,2020,56.64
Haderslev,2020,53.84
Halsnæs,2020,60.09
Hedensted,2020,67.8
Helsingør,2020,48.67
Herlev,2020,31.72
Herning,2020,55.81
Hillerød,2020,55.81
Hjørring,2020,60.0
Holbæk,2020,54.0
Holstebro,2020,58.94
Horsens,2020,51.84
Hvidovre,2020,38.79
Høje-Taastrup,2020,53.76
Hørsholm,2020,58.69
Ikast-Brande,2020,60.82
Ishøj,2020,39.99
Jammerbugt,2020,69.21
Kalundborg,2020,57.4
Kerteminde,2020,56.67
Kolding,2020,51.37
Køge,2020,53.2
Langeland,2020,59.77
Lejre,2020,74.38
Lemvig,2020,66.23
Lolland,2020,57.75
Lyngby-Taarbæk,2020,44.9
Læsø,2020,72.63
Mariagerfjord,2020,59.61
Middelfart,2020,60.15
Morsø,2020,63.9
Norddjurs,2020,58.94
Nordfyns,2020,65.65
Nyborg,2020,54.62
Næstved,2020,54.3
Odder,2020,61.03
Odense,2020,39.74
Odsherred,2020,61.06
Randers,2020,50.96
Rebild,2020,70.34
Ringkøbing-Skjern,2020,63.85
Ringsted,2020,53.49
Roskilde,2020,52.74
Rudersdal,2020,61.45
Rødovre,2020,38.42
Samsø,2020,64.43
Silkeborg,2020,55.58
